Date,Sender,Recipient,Place of Dispatch,Place of Destination,Dispatch_GeoNames,Destination_GeoNames,link,Dispatch_Lat,Dispatch_Lon,Destination_Lat,Destination_Lon,Distance_km
"Mittwoch,  2. April 1800",Johann Wolfgang von Goethe,August Wilhelm von Schlegel,Weimar,Jena,https://www.geonames.org/2812482,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/3380?left=text&query_id=6773ee556fe85,50.9803,11.32903,50.92878,11.5899,19.205499834259964
"Montag, 19. Mai 1800",Johann Wolfgang von Goethe,August Wilhelm von Schlegel,Weimar,Jena,https://www.geonames.org/2812482,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/3381?left=text&query_id=6773ee556fe85,50.9803,11.32903,50.92878,11.5899,19.205499834259964
"Samstag, 31. Mai 1800",Johann Wolfgang von Goethe,August Wilhelm von Schlegel,Weimar,Jena,https://www.geonames.org/2812482,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/3382?left=text&query_id=6773ee556fe85,50.9803,11.32903,50.92878,11.5899,19.205499834259964
"Dienstag, 10. Juni 1800",Johann Wolfgang von Goethe,August Wilhelm von Schlegel,Weimar,Jena,https://www.geonames.org/2812482,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/3383?left=text&query_id=6773ee556fe85,50.9803,11.32903,50.92878,11.5899,19.205499834259964
"Samstag, 12. Juli 1800",Johann Wolfgang von Goethe,August Wilhelm von Schlegel,Weimar,Jena,https://www.geonames.org/2812482,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/3384?left=text&query_id=6773ee556fe85,50.9803,11.32903,50.92878,11.5899,19.205499834259964
[2. März 1801],Johann Wolfgang von Goethe,August Wilhelm von Schlegel,Weimar,Berlin,https://www.geonames.org/2812482,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/3385?left=text&query_id=6773ee556fe85,50.9803,11.32903,52.52437,13.41053,223.97998232569898
"Dienstag, 18. August 1801",Johann Wolfgang von Goethe,August Wilhelm von Schlegel,Kassel,Jena,,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/3386?left=text&query_id=6773ee556fe85,51.3157833,9.4978479,50.92878,11.5899,152.6613323849089
[Anfang Februar 1802],Johann Wolfgang von Goethe,August Wilhelm von Schlegel,Weimar,Berlin,https://www.geonames.org/2812482,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/3387?left=text&query_id=6773ee556fe85,50.9803,11.32903,52.52437,13.41053,223.97998232569898
"Montag,  3. Mai 1802",Johann Wolfgang von Goethe,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/3388?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
"Donnerstag, 13. Mai 1802",Johann Wolfgang von Goethe,August Wilhelm von Schlegel,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/3389?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
"Sonntag, 16. Juli 1797",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3401?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Montag, 19. Februar 1798",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3403?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Mittwoch,  9. Mai 1798",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3404?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Sonntag, 10. Juni 1798",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Berlin,Weimar,https://www.geonames.org/2950159,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3405?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.9803,11.32903,223.97998232569898
[ca. 20.] Juni 1798,August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Berlin,Weimar,https://www.geonames.org/2950159,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3406?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.9803,11.32903,223.97998232569898
"Mittwoch, 18. Juli 1798",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Dresden,Weimar,https://www.geonames.org/2935022,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3407?left=text&query_id=6773ee556fe85,51.05089,13.73832,50.9803,11.32903,169.24456527397228
"Sonntag, 29. Juli 1798",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Dresden,Weimar,https://www.geonames.org/2935022,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3408?left=text&query_id=6773ee556fe85,51.05089,13.73832,50.9803,11.32903,169.24456527397228
"Montag, 19. November 1798",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Jena,https://www.geonames.org/2895044,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/3409?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.92878,11.5899,0.0
"Freitag, 14. Dezember 1798",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3410?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Sonntag, 16. Dezember 1798",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3411?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Dienstag, 18. Dezember 1798",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3412?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Donnerstag, 27. Dezember 1798",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3413?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Montag,  4. Februar 1799",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3414?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
[ca. 16. Februar 1799],August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Jena,https://www.geonames.org/2895044,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/3415?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.92878,11.5899,0.0
"Freitag,  8. März 1799",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3416?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Dienstag, 26. März 1799",Johann Wolfgang von Goethe,August Wilhelm von Schlegel,Jena,Jena,https://www.geonames.org/2895044,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/3417?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.92878,11.5899,0.0
[Mitte Mai 1799],August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Jena,https://www.geonames.org/2895044,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/3418?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.92878,11.5899,0.0
"Freitag, 19. Juli 1799",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3419?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Sonntag,  1. September 1799",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3420?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Dienstag, 22. Oktober 1799",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3421?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Dienstag,  5. November 1799",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3422?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Dienstag,  7. Januar 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3423?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Freitag, 28. Februar 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3424?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Samstag,  8. März 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3425?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Sonntag, 23. März 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3426?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Dienstag,  1. April 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3427?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Freitag,  4. April 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3428?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Sonntag, 27. April 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3429?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Sonntag,  4. Mai 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3430?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Freitag, 30. Mai 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3431?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Freitag,  6. Juni 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3432?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Freitag, 13. Juni 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3433?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Dienstag, 17. Juni 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3434?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Freitag, 11. Juli 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3435?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Sonntag, 13. Juli 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3436?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Sonntag, 20. Juli 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3437?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Dienstag, 16. Dezember 1800",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Braunschweig,Weimar,https://www.geonames.org/2945024,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3438?left=text&query_id=6773ee556fe85,52.26594,10.52673,50.9803,11.32903,153.4501014907596
[Anfang] Februar 1801,August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Braunschweig,Weimar,https://www.geonames.org/2945024,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3439?left=text&query_id=6773ee556fe85,52.26594,10.52673,50.9803,11.32903,153.4501014907596
"Dienstag, 28. April 1801",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Berlin,Weimar,https://www.geonames.org/2950159,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3440?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.9803,11.32903,223.97998232569898
"Freitag, 14. August 1801",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3441?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Freitag, 11. September 1801",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3442?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Freitag, 18. September 1801",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3443?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Montag, 19. Oktober 1801",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3444?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Dienstag, 10. November 1801",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Berlin,Weimar,https://www.geonames.org/2950159,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3445?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.9803,11.32903,223.97998232569898
"Dienstag, 19. Januar 1802",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Berlin,Weimar,https://www.geonames.org/2950159,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3446?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.9803,11.32903,223.97998232569898
"Samstag, 23. Januar 1802",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Berlin,Weimar,https://www.geonames.org/2950159,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3447?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.9803,11.32903,223.97998232569898
"Dienstag,  9. Februar 1802",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Berlin,Weimar,https://www.geonames.org/2950159,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3448?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.9803,11.32903,223.97998232569898
"Dienstag, 16. März 1802",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Berlin,Weimar,https://www.geonames.org/2950159,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3449?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.9803,11.32903,223.97998232569898
"Samstag, 17. April 1802",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Berlin,Weimar,https://www.geonames.org/2950159,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3450?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.9803,11.32903,223.97998232569898
"Dienstag,  4. Mai 1802",August Wilhelm von Schlegel,Johann Wolfgang von Goethe,Berlin,Weimar,https://www.geonames.org/2950159,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/3451?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.9803,11.32903,223.97998232569898
