letter_id,Date,Sender,Recipient,place_dispatch,place_destination,dispatch_geonames_url,destination_geonames_url,dispatch_gnd_url,destination_gnd_url,date_when,date_text,date_not_before,date_not_after,note,link,dispatch_lat,dispatch_lon,destination_lat,destination_lon,distance_km,link_canonical,date_parsed,date_iso,date_inferred,dispatch_inferred,destination_inferred
2202,"Sonntag, 24. November 1793",Friedrich von Schlegel,August Wilhelm von Schlegel,Leipzig,Amsterdam,https://www.geonames.org/2879139,https://www.geonames.org/2759794,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4001783-7,1793-11-24,1793-11-24,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2202?left=text,51.33962,12.37129,52.37403,4.88969,526.2722882363809,https://briefe-der-romantik.de/letters/view/2202?left=text,1793-11-24,1793-11-24,False,False,True
2203,"Mittwoch, 11. Dezember 1793",Friedrich von Schlegel,August Wilhelm von Schlegel,Leipzig,Amsterdam,https://www.geonames.org/2879139,https://www.geonames.org/2759794,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4001783-7,1793-12-11,1793-12-11,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2203?left=text,51.33962,12.37129,52.37403,4.88969,526.2722882363809,https://briefe-der-romantik.de/letters/view/2203?left=text,1793-12-11,1793-12-11,False,False,True
2204,"Sonntag, 15. Dezember 1793",Friedrich von Schlegel,August Wilhelm von Schlegel,Leipzig,Amsterdam,https://www.geonames.org/2879139,https://www.geonames.org/2759794,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4001783-7,1793-12-15,1793-12-15,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2204?left=text,51.33962,12.37129,52.37403,4.88969,526.2722882363809,https://briefe-der-romantik.de/letters/view/2204?left=text,1793-12-15,1793-12-15,False,False,True
2205,"Dienstag, 24. Dezember 1793",Friedrich von Schlegel,August Wilhelm von Schlegel,Leipzig,Amsterdam,https://www.geonames.org/2879139,https://www.geonames.org/2759794,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4001783-7,1793-12-24,1793-12-24,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2205?left=text,51.33962,12.37129,52.37403,4.88969,526.2722882363809,https://briefe-der-romantik.de/letters/view/2205?left=text,1793-12-24,1793-12-24,False,False,True
2206,"Mittwoch,  1. Januar 1794",Friedrich von Schlegel,August Wilhelm von Schlegel,Leipzig,Amsterdam,https://www.geonames.org/2879139,https://www.geonames.org/2759794,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4001783-7,1794-01-01,1794-01-01,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2206?left=text,51.33962,12.37129,52.37403,4.88969,526.2722882363809,https://briefe-der-romantik.de/letters/view/2206?left=text,1794-01-01,1794-01-01,False,False,True
2207,"Dienstag, 21. Januar 1794",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-01-21,1794-01-21,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2207?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2207?left=text,1794-01-21,1794-01-21,False,False,True
2208,"Montag, 10. Februar 1794",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-02-10,1794-02-10,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2208?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2208?left=text,1794-02-10,1794-02-10,False,False,True
2209,"Donnerstag, 27. Februar 1794",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-02-27,1794-02-27,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2209?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2209?left=text,1794-02-27,1794-02-27,False,False,True
2210,"Samstag,  5. April 1794",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-04-05,1794-04-05,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2210?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2210?left=text,1794-04-05,1794-04-05,False,False,True
2211,"Donnerstag, 17. April 1794",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-04-17,1794-04-17,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2211?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2211?left=text,1794-04-17,1794-04-17,False,False,True
2212,[zweite Aprilhälfte 1794],Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-04-20,[zweite Aprilhälfte 1794],,,Datum erschlossen.,https://briefe-der-romantik.de/letters/view/2212?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2212?left=text,1794-04-20,1794-04-20,True,False,False
2213,"Freitag,  9. Mai 1794",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-05-09,1794-05-09,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2213?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2213?left=text,1794-05-09,1794-05-09,False,False,True
2214,[Mitte Mai 1794],Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-05-15,[Mitte Mai 1794],,,Datum erschlossen.,https://briefe-der-romantik.de/letters/view/2214?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2214?left=text,1794-05-15,1794-05-15,True,False,False
2215,[Ende Juli 1794],Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-07-31,[Ende Juli 1794],,,Datum sowie Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2215?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2215?left=text,1794-07-31,1794-07-31,True,False,True
2216,"Montag, 27. Oktober 1794",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-10-27,1794-10-27,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2216?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2216?left=text,1794-10-27,1794-10-27,False,False,True
2217,"Dienstag, 18. November 1794",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-11-18,1794-11-18,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2217?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2217?left=text,1794-11-18,1794-11-18,False,False,True
2218,"Sonntag,  7. Dezember 1794",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1794-12-07,1794-12-07,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2218?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2218?left=text,1794-12-07,1794-12-07,False,False,True
2219,"Dienstag, 20. Januar 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1795-01-20,1795-01-20,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2219?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2219?left=text,1795-01-20,1795-01-20,False,False,True
2220,"Dienstag,  7. April 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1795-04-07,1795-04-07,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2220?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2220?left=text,1795-04-07,1795-04-07,False,False,True
2221,"Dienstag, 28. April 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1795-04-28,1795-04-28,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2221?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2221?left=text,1795-04-28,1795-04-28,False,False,True
2222,"Mittwoch, 20. Mai 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Amsterdam,https://www.geonames.org/2935022,https://www.geonames.org/2759794,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4001783-7,1795-05-20,1795-05-20,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2222?left=text,51.05089,13.73832,52.37403,4.88969,626.709788682871,https://briefe-der-romantik.de/letters/view/2222?left=text,1795-05-20,1795-05-20,False,False,True
2223,"Dienstag, 16. Juni 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Pillnitz,Amsterdam,https://www.geonames.org/2853707,https://www.geonames.org/2759794,https://d-nb.info/gnd/4306696-3,https://d-nb.info/gnd/4001783-7,1795-06-16,1795-06-16,,,,https://briefe-der-romantik.de/letters/view/2223?left=text,51.0073,13.87565,52.37403,4.88969,637.3160363946821,https://briefe-der-romantik.de/letters/view/2223?left=text,1795-06-16,1795-06-16,False,False,False
2224,"Samstag,  4. Juli 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Pillnitz,Hannover,https://www.geonames.org/2853707,https://www.geonames.org/2910831,https://d-nb.info/gnd/4306696-3,https://d-nb.info/gnd/4023349-2,1795-07-04,1795-07-04,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2224?left=text,51.0073,13.87565,52.37052,9.73322,323.2225582721875,https://briefe-der-romantik.de/letters/view/2224?left=text,1795-07-04,1795-07-04,False,False,True
2225,[Ende Juli 1795],Friedrich von Schlegel,August Wilhelm von Schlegel,Pillnitz,Braunschweig,https://www.geonames.org/2853707,https://www.geonames.org/2945024,https://d-nb.info/gnd/4306696-3,https://d-nb.info/gnd/42808-5,1795-07-31,[Ende Juli 1795],,,Datum erschlossen.,https://briefe-der-romantik.de/letters/view/2225?left=text,51.0073,13.87565,52.26594,10.52673,270.15050222995893,https://briefe-der-romantik.de/letters/view/2225?left=text,1795-07-31,1795-07-31,True,False,False
2226,"Freitag, 31. Juli 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1795-07-31,1795-07-31,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2226?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2226?left=text,1795-07-31,1795-07-31,False,False,True
2227,"Freitag,  7. August 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1795-08-07,1795-08-07,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2227?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2227?left=text,1795-08-07,1795-08-07,False,False,True
2228,"Montag, 17. August 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1795-08-17,1795-08-17,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2228?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2228?left=text,1795-08-17,1795-08-17,False,False,True
2230,"Freitag,  2. Oktober 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1795-10-02,1795-10-02,,,Empfangsort erschlossen. Unvollständiger Druck.,https://briefe-der-romantik.de/letters/view/2230?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2230?left=text,1795-10-02,1795-10-02,False,False,True
2231,[November 1795],Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1795-11-01,[November 1795],,,"Datum, Absende- sowie Empfangsort erschlossen.",https://briefe-der-romantik.de/letters/view/2231?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2231?left=text,1795-11-01,1795-11-01,True,True,True
2232,"Mittwoch, 23. Dezember 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1795-12-23,1795-12-23,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2232?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2232?left=text,1795-12-23,1795-12-23,False,False,True
2233,[Ende Dezember 1795],Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1795-12-31,[Ende Dezember 1795],,,Datum erschlossen.,https://briefe-der-romantik.de/letters/view/2233?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2233?left=text,1795-12-31,1795-12-31,True,False,False
2234,"Samstag,  2. Januar 1795",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1796-01-02,1796-01-02,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2234?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2234?left=text,1796-01-02,1796-01-02,True,False,True
2235,"Freitag, 15. Januar 1796",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1796-01-15,1796-01-15,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2235?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2235?left=text,1796-01-15,1796-01-15,False,False,True
2236,"Dienstag, 19. Januar 1796",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1796-01-19,1796-01-19,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2236?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2236?left=text,1796-01-19,1796-01-19,False,False,True
2237,"Samstag, 30. Januar 1796",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1796-01-30,1796-01-30,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2237?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2237?left=text,1796-01-30,1796-01-30,False,False,True
2238,[Februar 1796],Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1796-02-25,[Februar 1796],,,Datum sowie Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2238?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2238?left=text,1796-02-25,1796-02-25,True,False,True
2239,[Februar 1796],Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1796-02-01,[Februar 1796],,,"Datum, Absende- sowie Empfangsort erschlossen.",https://briefe-der-romantik.de/letters/view/2239?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2239?left=text,1796-02-01,1796-02-01,True,True,True
2240,"Samstag, 27. Februar 1796",Friedrich von Schlegel,August Wilhelm von Schlegel,Dresden,Braunschweig,https://www.geonames.org/2935022,https://www.geonames.org/2945024,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/42808-5,1796-02-27,1796-02-27,,,Empfangsort erschlossen.,https://briefe-der-romantik.de/letters/view/2240?left=text,51.05089,13.73832,52.26594,10.52673,259.4475481524654,https://briefe-der-romantik.de/letters/view/2240?left=text,1796-02-27,1796-02-27,False,False,True
